Batch,Company,Founder_or_company,LinkedIn,Twitter,Github
2026_Winter,Mendral,,https://www.linkedin.com/in/samalba/,https://x.com/sam_alba,
2026_Winter,Mendral,,https://www.linkedin.com/in/aluzzardi/,https://x.com/aluzzardi,
2026_Winter,Mendral,Mendral,https://www.linkedin.com/company/mendral/,https://x.com/MendralHQ,
2026_Winter,Runanywhere,,https://www.linkedin.com/in/shubham-malhotra-fg890a23a/,https://x.com/ShubhamMal72313,
2026_Winter,Runanywhere,,https://www.linkedin.com/in/sanchitmonga22/,https://x.com/sanchitmonga22,
2026_Winter,Runanywhere,RunAnywhere: The default way to run On-Device AI at scale,https://www.linkedin.com/in/sanchitmonga22/,,https://github.com/RunanywhereAI/runanywhere-sdks
2026_Winter,Runanywhere,RunAnywhere,https://www.linkedin.com/company/runanywhere/,https://x.com/RunAnywhereAI,
2026_Winter,Sitefire,,https://www.linkedin.com/in/vincent-jeltsch/,,
2026_Winter,Sitefire,,https://www.linkedin.com/in/jochen-madler/,https://x.com/jochenmadler,
2026_Winter,Sitefire,sitefire,https://www.linkedin.com/company/gpt-pulse,,https://github.com/pulse-energy-eu
2026_Winter,Oxus,,https://www.linkedin.com/in/liujanet8/,,
2026_Winter,Oxus,,https://www.linkedin.com/in/melinda-314-liu/,,
2026_Winter,Oxus,,https://www.linkedin.com/in/christinewatts2018/,,
2026_Winter,Oxus,Oxus: AI-native automation for SOX audits,https://www.linkedin.com/in/liujanet8/,,
2026_Winter,Oxus,Oxus,https://www.linkedin.com/company/oxus-audit,,
2026_Winter,Wayco,,https://www.linkedin.com/in/iqbolkhoja/,https://x.com/iqbol_t,
2026_Winter,Wayco,Wayco,https://www.linkedin.com/in/iqbolkhoja/,,
2026_Winter,Veriad,,https://www.linkedin.com/in/rohanmahen/,https://x.com/mahendrakerr,
2026_Winter,Veriad,,https://www.linkedin.com/in/antonmuratov/,,
2026_Winter,Veriad,Veriad,https://www.linkedin.com/company/veriad,https://x.com/veriad_ai,https://x.com/veriad_ai
2026_Winter,Strand_Ai,,https://www.linkedin.com/in/yd0531/,,
2026_Winter,Strand_Ai,,https://www.linkedin.com/in/oded-falik/,https://x.com/_odedf,
2026_Winter,Strand_Ai,Strand AI,https://linkedin.com/company/strand-ai/,,
2026_Winter,Terminal_Use,,https://www.linkedin.com/in/filip-balucha/,https://x.com/filbalu,
2026_Winter,Terminal_Use,,https://www.linkedin.com/in/stavrosfilosidis,https://x.com/stavros_fil,
2026_Winter,Terminal_Use,,https://www.linkedin.com/in/v-raja/,https://x.com/v_raja_,
2026_Winter,Terminal_Use,Terminal Use,https://www.linkedin.com/company/terminaluse/,https://x.com/terminaluse,
2026_Winter,Zatanna,,https://www.linkedin.com/in/alex-blackwell-506228206/,,
2026_Winter,Zatanna,,https://www.linkedin.com/in/rithvik-vanga-0824a5225/,,
2026_Winter,Zatanna,,https://www.linkedin.com/in/tarunvedula/,https://x.com/TarunVedula,
2026_Winter,Zatanna,Zatanna,https://www.linkedin.com/company/108413116/admin/dashboard/,,
2026_Winter,Cardboard,,https://linkedin.com/in/sakshamagg27,https://x.com/sxmawl,
2026_Winter,Cardboard,,https://www.linkedin.com/in/ishandeveloper,https://x.com/ishandeveloper,
2026_Winter,Cardboard,Cardboard - Agentic Video Editor,http://linkedin.com/in/sakshamagg27,,
2026_Winter,Cardboard,Cardboard,https://www.linkedin.com/company/cardboardinc,https://x.com/usecardboard,
2026_Winter,Origin_Bio,,https://www.linkedin.com/in/malhar-bhide-9002791a7/,https://x.com/malhar317,
2026_Winter,Origin_Bio,,https://www.linkedin.com/in/yrraadi,https://x.com/YashRathod_75,
2026_Winter,Origin_Bio,Origin,https://www.linkedin.com/company/origin-bio-inc/,https://x.com/origin_bio,
2026_Winter,Aurorin_Cad,,https://www.linkedin.com/in/michael-andrew-baron/,https://x.com/nominalaviator?s=21,
2026_Winter,Aurorin_Cad,Aurorin CAD,,https://x.com/aurorincad?s=21,
2026_Winter,Lexius,,https://www.linkedin.com/in/davidelskamp/,,
2026_Winter,Lexius,,https://www.linkedin.com/in/liamwebsterxyz/,,
2026_Winter,Lexius,Lexius,https://www.linkedin.com/company/lexiusss/,,
2026_Winter,Crow,,https://www.linkedin.com/in/jai-bhatia-/,https://x.com/jaixbhatia,
2026_Winter,Crow,,https://www.linkedin.com/in/aryanvij/,https://x.com/aryanvij02,
2026_Winter,Crow,Crow - Let users control your app through chat,https://www.linkedin.com/company/110243701/,https://x.com/usecrow_ai,
2026_Winter,Crow,Crow,https://www.linkedin.com/company/110243701/,https://x.com/usecrow_ai,
2026_Winter,Rev1,,https://www.linkedin.com/in/sp-louis-liu/,,
2026_Winter,Rev1,,https://www.linkedin.com/in/alex-rivero-sabiote,,
2026_Winter,Rev1,REV1,https://www.linkedin.com/company/rev1-inc/,,
2026_Winter,Stilta,,https://www.linkedin.com/in/oscaradamsson/,,
2026_Winter,Stilta,,https://www.linkedin.com/in/oskarblock,https://x.com/blockenbetting,
2026_Winter,Stilta,,https://www.linkedin.com/in/tobiasestreen,https://x.com/estreenx,
2026_Winter,Stilta,,https://www.linkedin.com/in/petruswerner/,,
2026_Winter,Stilta,Stilta: Cursor for Patent Practitioners,https://www.linkedin.com/in/tobiasestreen/,,
2026_Winter,Stilta,Stilta,http://linkedin.com/company/stilta,,
2026_Winter,Samora_Ai,,https://www.linkedin.com/in/vineeth-kumar/,,
2026_Winter,Samora_Ai,,https://linkedin.com/in/kartiksawhney,https://twitter.com/kartiks22,
2026_Winter,Samora_Ai,,https://www.linkedin.com/in/shakul-sonker-672626121,,
2026_Winter,Samora_Ai,Samora AI,https://www.linkedin.com/company/107151277,,
2026_Winter,Arzule,,https://www.linkedin.com/in/jeff-j-lin/,https://x.com/Jeffjinlin,
2026_Winter,Arzule,,https://www.linkedin.com/in/nikhil--reddy,,
2026_Winter,Arzule,Arzule,https://www.linkedin.com/company/arzulehq/,https://x.com/ArzuleAI,
2026_Winter,Button_Computer,,https://www.linkedin.com/in/chrisnolet,,
2026_Winter,Button_Computer,,https://linkedin.com/in/ryansburgoyne,https://x.com/spacecrafter3d,
2026_Winter,Button_Computer,Button Computer,https://www.linkedin.com/company/buttoncomputer,https://x.com/buttoncomputer,https://x.com/buttoncomputer
2026_Winter,Compresr,,https://www.linkedin.com/in/arginberke/,,
2026_Winter,Compresr,,https://www.linkedin.com/in/kamel-charaf/,https://x.com/KamelCharaf,
2026_Winter,Compresr,,https://www.linkedin.com/in/oussama-gabouj-775235194,,
2026_Winter,Compresr,,http://linkedin.com/in/ivan-zakazov,https://x.com/ivanzakazov?s=21,
2026_Winter,Compresr,Compresr,https://www.linkedin.com/company/compresr/,,
2026_Winter,Constellation_Space,,https://www.linkedin.com/in/laithaustin/,,
2026_Winter,Constellation_Space,,https://www.linkedin.com/in/raaid-kabir/,https://x.com/raaidkabir,
2026_Winter,Constellation_Space,,https://www.linkedin.com/in/kamran-majid/,,
2026_Winter,Constellation_Space,,https://www.linkedin.com/in/omeedtehrani,https://x.com/omeedtehrani,
2026_Winter,Constellation_Space,Constellation Space,https://www.linkedin.com/company/constellation-io,,
2026_Winter,Voygr,,https://www.linkedin.com/in/vladbaskakov,,
2026_Winter,Voygr,,https://www.linkedin.com/in/yarik-markov-b40b8341/,https://x.com/yamarkov,
2026_Winter,Voygr,VOYGR,https://linkedin.com/company/voygr-tech,https://x.com/VoygrTech,
2026_Winter,Hex_Security,,https://linkedin.com/in/ahmadhuzaifa012,https://x.com/hzzzaifa,
2026_Winter,Hex_Security,,https://www.linkedin.com/in/ahmad-khan-b6584b225/,https://x.com/zer0day,
2026_Winter,Hex_Security,,https://www.linkedin.com/in/pramayudhistira/,https://x.com/menace_codes,
2026_Winter,Hex_Security,Hex Security: AI that Hacks before Attackers do,https://www.linkedin.com/in/ahmadhuzaifa012/,,
2026_Winter,Hex_Security,Hex Security,https://www.linkedin.com/company/hex-security,,
2026_Winter,Shofo,,https://www.linkedin.com/in/zixihong,https://x.com/zixihong_,
2026_Winter,Shofo,,https://www.linkedin.com/in/andre-braga-ucsb,,
2026_Winter,Shofo,,https://www.linkedin.com/in/braiden-dishman/,https://x.com/BraidenDishman,
2026_Winter,Shofo,,https://www.linkedin.com/in/alexzendor-misra-15907a23b/,https://x.com/AlexzendorMisra,
2026_Winter,Shofo,Shofo - Common Crawl for Videos,https://www.linkedin.com/company/shofoai,https://x.com/shofoai,
2026_Winter,Shofo,Shofo,https://www.linkedin.com/company/shofoai/,https://x.com/shofoai,
2026_Winter,Laurence,,https://linkedin.com/in/matthew-l-chen,https://x.com/mlaurencechen,
2026_Winter,Laurence,,https://www.linkedin.com/in/leo-gierhake-9bbb511b7/,https://x.com/LGierhake,
2026_Winter,Laurence,Laurence,https://www.linkedin.com/company/laurence-ai,https://x.com/trylaurence,https://x.com/trylaurence
2026_Winter,Codewisp,,https://www.linkedin.com/in/fuelvin/,https://x.com/itsfuelvin,
2026_Winter,Codewisp,CodeWisp,https://www.linkedin.com/company/codewisp/,https://x.com/usecodewisp,
2026_Winter,Pollinate,,https://www.linkedin.com/in/corey-berther/,,
2026_Winter,Pollinate,,https://www.linkedin.com/in/adeep-mitra-b71030277/,https://x.com/adeepmi,
2026_Winter,Pollinate,Pollinate,https://www.linkedin.com/company/104852164/admin/dashboard/,,
2026_Winter,Polymath,,https://www.linkedin.com/in/dylan-ma-45725b158/,,
2026_Winter,Polymath,,https://www.linkedin.com/in/narenyenuganti/,,
2026_Winter,Polymath,Polymath,https://www.linkedin.com/company/polymath-ai-labs,https://x.com/polymath_labs,
2026_Winter,Fort,,https://linkedin.com/in/mirandanover,https://x.com/miranda_nover,
2026_Winter,Fort,,https://www.linkedin.com/in/paulcschneider,https://x.com/walktherefast,
2026_Winter,Fort,,https://www.linkedin.com/in/zacvalles/,https://x.com/ZacValles,
2026_Winter,Fort,Fort: Automatic Strength Tracking for People Who Care About Longevity,https://www.linkedin.com/in/paulcschneider/,,
2026_Winter,Fort,Fort,https://linkedin.com/company/fortlabs,https://x.com/fortwearable,
2026_Winter,Sentrial,,https://www.linkedin.com/in/neelshar,https://x.com/theneelshar,
2026_Winter,Sentrial,,https://www.linkedin.com/in/anayrshukla/,https://x.com/anayrshukla,
2026_Winter,Sentrial,Sentrial: Production Monitoring for AI Agent Behavior,http://linkedin.com/in/neelshar,,
2026_Winter,Sentrial,Sentrial,https://www.linkedin.com/company/sentrial,https://x.com/sentrial_dev,
2026_Winter,Trycardinal_Ai,,https://linkedin.com/in/devishijha,,
2026_Winter,Trycardinal_Ai,,https://linkedin.com/in/jianna-liu-90747413b,,
2026_Winter,Zerosettle,,https://www.linkedin.com/in/ryanelliott-10,,
2026_Winter,Zerosettle,,https://linkedin.com/in/gabe-roeloffs,https://x.com/gaberoeloffs,
2026_Winter,Zerosettle,ZeroSettle,https://www.linkedin.com/company/zerosettle,https://x.com/zerosettle,https://x.com/zerosettle
2026_Winter,Ditto_Biosciences,,https://www.linkedin.com/in/adair-borges-729857222/,,
2026_Winter,Ditto_Biosciences,,https://www.linkedin.com/in/dennis-sun-57740532/,https://x.com/mezarque,
2026_Winter,Ditto_Biosciences,,https://www.linkedin.com/in/emily-weiss-939559124,https://x.com/emilycpierce,
2026_Winter,Ditto_Biosciences,Ditto Bio – Evolutionary therapies for autoimmune disease,https://www.linkedin.com/in/adair-borges-729857222/,,
2026_Winter,Ditto_Biosciences,Ditto Biosciences,http://linkedin.com/company/dittobio,https://x.com/dittobio,https://x.com/dittobio
2026_Winter,Opalite_Health,,https://www.linkedin.com/in/cathleenkuo/,https://x.com/KuoCathleen,
2026_Winter,Opalite_Health,,https://linkedin.com/in/alex-mehregan,https://x.com/akmehregan,
2026_Winter,Opalite_Health,Opalite Health,https://www.linkedin.com/company/opalite-health/,,
2026_Winter,Robodock,,https://www.linkedin.com/in/celinewang16/,https://x.com/nicenewgal,
2026_Winter,Robodock,,https://www.linkedin.com/in/zinnyweli,,
2026_Winter,Robodock,RoboDock,https://www.linkedin.com/company/robodock-tech/,,
2026_Winter,Fed10,,https://linkedin.com/in/armand-iorgulescu,https://x.com/armandiorg,
2026_Winter,Fed10,,https://www.linkedin.com/in/drowsy/,,
2026_Winter,Fed10,,https://www.linkedin.com/in/winstonwei-wc,,
2026_Winter,Fed10,Fed10,https://www.linkedin.com/company/fed10,,
2026_Winter,Forum,,https://www.linkedin.com/in/owen-botkin,https://x.com/owenbotkin,
2026_Winter,Forum,,https://www.linkedin.com/in/joseph-philip-thomas/,https://x.com/josephpthomas,
2026_Winter,Forum,Forum,https://www.linkedin.com/company/forum-markets-group/,https://x.com/forumdotmarket,
2026_Winter,Perfectly,,https://linkedin.com/in/victor-luo,,
2026_Winter,Perfectly,,https://www.linkedin.com/in/zhuang-luo/,,
2026_Winter,Perfectly,Hire with Perfectly✨: Your AI Recruiting Agency,https://www.linkedin.com/in/victor-luo/,,
2026_Winter,Perfectly,Perfectly,https://www.linkedin.com/company/hireperfectly,,
2026_Winter,Catchback_Cards,,https://www.linkedin.com/in/sophia-sol-kim/,,
2026_Winter,Catchback_Cards,,https://www.linkedin.com/in/joseph-zhang-116152187/,https://x.com/sohan_zhang,
2026_Winter,Catchback_Cards,CatchBack Cards,https://www.linkedin.com/company/109636610/admin/dashboard/,https://x.com/catchback_cards,
2026_Winter,Legalos,,https://www.linkedin.com/in/matthew-asir,https://x.com/assiirrrrrr,
2026_Winter,Legalos,,https://www.linkedin.com/in/rachelasir,,
2026_Winter,Legalos,,https://www.linkedin.com/in/clairejutabha/,,
2026_Winter,Legalos,LegalOS - AI-Native Immigration Law Firm,https://www.linkedin.com/in/matthew-asir,,
2026_Winter,Legalos,LegalOS,https://www.linkedin.com/company/legalosai/,https://x.com/legalosai,
2026_Winter,Lance,,https://www.linkedin.com/in/gavinbrennen/,https://x.com/GavinBrennen,
2026_Winter,Lance,,https://www.linkedin.com/in/caleb-chan-327b14239/,https://x.com/calebychan,
2026_Winter,Lance,,https://www.linkedin.com/in/gatik-trivedi,https://x.com/GatikTriv,
2026_Winter,Lance,Lance,https://www.linkedin.com/company/trylance/,https://x.com/TryLance,
2026_Winter,Oximy,,https://linkedin.com/in/namanambavi,https://x.com/namanambavi,
2026_Winter,Oximy,Oximy,https://linkedin.com/company/oximy,https://x.com/oximyhq,https://x.com/oximyhq
2026_Winter,Avoice,,https://www.linkedin.com/in/chawinasava/,,
2026_Winter,Avoice,,https://www.linkedin.com/in/chawit-asavasaetakul-a487a724b/,https://x.com/ChawitAsava,
2026_Winter,Avoice,Avoice,https://www.linkedin.com/company/avoicelabs/?viewAsMember=true,,
2026_Winter,Protent,,https://www.linkedin.com/in/bsrihan/,https://x.com/srihanbr,
2026_Winter,Protent,,https://www.linkedin.com/in/abhisheiksharma/,,
2026_Winter,Robby,,https://www.linkedin.com/in/feroze-mohideen/,https://x.com/FerozeMohideen,
2026_Winter,Robby,,https://www.linkedin.com/in/joseph-schwarzmann/,https://x.com/JoeSchwarzmann,
2026_Winter,Robby,Robby,https://www.linkedin.com/company/tryrobby/,,
2026_Winter,Pirislabs,,https://www.linkedin.com/in/alikhalatpour,,
2026_Winter,Pirislabs,,https://www.linkedin.com/in/keyvanrm/,,
2026_Winter,Pirislabs,Piris Labs,https://www.linkedin.com/company/110912035,https://x.com/PirisLabs,
2026_Winter,Cascade,,https://www.linkedin.com/in/aalsayyad,https://x.com/adam_alsayyad,
2026_Winter,Cascade,,https://www.linkedin.com/in/halukcemdemirhan/,,
2026_Winter,Cascade,Cascade,https://www.linkedin.com/company/runcascade/,https://x.com/cascade_intel,
2026_Winter,Octapulse,,https://www.linkedin.com/in/paul-l-grech-b4359591/,,
2026_Winter,Octapulse,,https://www.linkedin.com/in/rohxnsxngh/,,
2026_Winter,Octapulse,OctaPulse,https://www.linkedin.com/company/106495616,,https://github.com/octapulse-dev
2026_Winter,Rhizome_Ai,,https://linkedin.com/in/chemishra,,
2026_Winter,Rhizome_Ai,Rhizome AI - Know what the FDA thinks,http://linkedin.com/in/chemishra,,
2026_Winter,Rhizome_Ai,Rhizome AI,https://www.linkedin.com/company/rhizomeai/,,
2026_Winter,Resonate,,https://www.linkedin.com/in/samrkaplan/,https://x.com/samrkaplan,
2026_Winter,Seeing_Systems,,https://www.linkedin.com/in/alexander-le-maitre-a9138a159/,https://www.x.com/Alex_10200,
2026_Winter,Seeing_Systems,,https://www.linkedin.com/in/mattlemaitre/,,
2026_Winter,Seeing_Systems,Seeing Systems,https://www.linkedin.com/company/seeing-systems,https://x.com/S2_INC,
2026_Winter,Inviscid_Ai,,https://www.linkedin.com/in/kabir-jain-781a6525a,,
2026_Winter,Inviscid_Ai,,https://www.linkedin.com/in/qiu-ziming,,
2026_Winter,Inviscid_Ai,Inviscid AI,https://linkedin.com/company/inviscid-ai,,https://github.com/InviscidAI
2026_Winter,Crosslayer_Labs,,https://www.linkedin.com/in/henry-birge-lee-211002121/,,
2026_Winter,Crosslayer_Labs,,https://www.linkedin.com/in/grace-c-bb3945a3/,,
2026_Winter,Crosslayer_Labs,,https://www.linkedin.com/in/prateek-mittal-aa859a45,https://x.com/prateekmittal_,
2026_Winter,Crosslayer_Labs,Crosslayer Labs: We discovered (and can protect you against) a new attack allowing hackers to spoof any website(!),,http://brex.com/,
2026_Winter,Crosslayer_Labs,Crosslayer Labs,https://www.linkedin.com/company/108065591/,,https://github.com/crosslayerlabs/
2026_Winter,Spotpay,,https://www.linkedin.com/in/thomascesareherriau/,,
2026_Winter,Spotpay,,https://www.linkedin.com/in/zsika/,,
2026_Winter,Spotpay,SpotPay,https://www.linkedin.com/company/spotpay-hq/,,
2026_Winter,Scout_Out,,https://www.linkedin.com/in/nolan-rossi,https://x.com/NolanRossi100,
2026_Winter,Scout_Out,Scout Out: Find residential construction jobs and bid faster,https://www.linkedin.com/in/nolan-rossi/,,
2026_Winter,Scout_Out,Scout Out,https://www.linkedin.com/company/111206906,,
2026_Winter,Visibl_Semiconductors,,https://www.linkedin.com/in/jordon-kashanchi-46357b143/,,
2026_Winter,Visibl_Semiconductors,,https://www.linkedin.com/in/bryceneil/,https://x.com/BryceNeil__,
2026_Winter,Visibl_Semiconductors,Visibl Semiconductors,https://www.linkedin.com/company/visiblsemi/,https://x.com/visiblsemi,
2026_Winter,Byteport,,https://www.linkedin.com/in/jayram-palamadai/,,
2026_Winter,Byteport,Byteport,https://www.linkedin.com/company/byteport-io,,
2026_Winter,Squid,,https://www.linkedin.com/in/conor-jones-aa6590141/,,
2026_Winter,Squid,,https://www.linkedin.com/in/george-kolokotronis/,,
2026_Winter,Squid,Squid 🦑 AI-powered grid planning in your browser,https://www.linkedin.com/company/squid-energy/,,
2026_Winter,Squid,Squid,https://www.linkedin.com/company/squid-energy,,
2026_Winter,Kita,,https://www.linkedin.com/in/carmellimcaoco/,https://x.com/carmelkita,
2026_Winter,Kita,,https://www.linkedin.com/in/rhea-malhotra-198744142,https://x.com/_rheamalhotra_,
2026_Winter,Kita,Kita,https://www.linkedin.com/company/kitafi/,,
2026_Winter,Axionorbital_Space,,https://www.linkedin.com/in/atharva-peshkar-43a104b7,https://x.com/atharva_peshkar,
2026_Winter,Axionorbital_Space,,https://www.linkedin.com/in/dhenenjay-yadav/,https://x.com/dhenenjay,
2026_Winter,Axionorbital_Space,AxionOrbital Space : SOTA Foundation Models for 24/7 Earth Observation,https://www.linkedin.com/in/dhenenjay-yadav/,,
2026_Winter,Axionorbital_Space,AxionOrbital Space,https://www.linkedin.com/company/axion-orbital/,https://x.com/axionorbital,https://x.com/axionorbital
2026_Winter,Asimov,,https://www.linkedin.com/in/lyem-ningthou-5a09a4239,https://x.com/lyemningthou,
2026_Winter,Asimov,Asimov,https://www.linkedin.com/company/tryasimov,https://x.com/tryasimov,
2026_Winter,Sonarly,,https://www.linkedin.com/in/dimittrichoudhury/,https://x.com/dachoudhury,
2026_Winter,Sonarly,,https://www.linkedin.com/in/alexandre-klobb-09bb40225?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app,https://x.com/AKlobb,
2026_Winter,Sonarly,Sonarly,https://www.linkedin.com/company/sonarly-dev,https://x.com/SonarlyDev,https://x.com/SonarlyDev
2026_Winter,Fenrock_Ai_Yc_W26,,https://www.linkedin.com/in/charusharma1/,https://x.com/charu1603,
